siteID,day,hour,year,month,weekday,gps_lat,gps_lon,value,umapX,umapY
74DA38EBF6A2,23,12,2020,7,4,24.992,121.297,"[26.9, 35.55555556, 36.14285714, 30.25, 21.375, 15.33333333, 16.3]",8.766728,2.6111217
74DA38EBF6A2,23,13,2020,7,4,24.992,121.297,"[35.55555556, 36.14285714, 30.25, 21.375, 15.33333333, 16.3, 15.2]",10.329686,2.8832202
74DA38EBF6A2,23,14,2020,7,4,24.992,121.297,"[36.14285714, 30.25, 21.375, 15.33333333, 16.3, 15.2, 15.8]",11.391635,2.478648
74DA38EBF6A4,20,4,2020,7,1,25.012,121.317,"[25.2, 24.7, 24.9, 23.22222222, 20.2, 20.5, 37.7]",0.6702273,2.548787
74DA38EBF6A4,20,5,2020,7,1,25.012,121.317,"[24.7, 24.9, 23.22222222, 20.2, 20.5, 37.7, 14.4]",0.20138289,4.5506387
74DA38EBF6A4,20,6,2020,7,1,25.012,121.317,"[24.9, 23.22222222, 20.2, 20.5, 37.7, 14.4, 26.66666667]",4.0906205,2.0685291
74DA38EBF6A4,20,7,2020,7,1,25.012,121.317,"[23.22222222, 20.2, 20.5, 37.7, 14.4, 26.66666667, 24.0]",5.785419,1.585716
74DA38EBF6A4,20,8,2020,7,1,25.012,121.317,"[20.2, 20.5, 37.7, 14.4, 26.66666667, 24.0, 18.7]",7.815987,0.91840917
74DA38EBF6A4,20,9,2020,7,1,25.012,121.317,"[20.5, 37.7, 14.4, 26.66666667, 24.0, 18.7, 17.2]",10.665281,4.0384297
74DA38EBF6A4,20,10,2020,7,1,25.012,121.317,"[37.7, 14.4, 26.66666667, 24.0, 18.7, 17.2, 16.5]",11.377414,1.8083546
74DA38EBF6A4,21,3,2020,7,2,25.012,121.317,"[22.5, 15.2, 10.44444444, 14.2, 15.5, 21.0, 35.33333333]",-0.70803136,2.2570107
74DA38EBF6A4,21,4,2020,7,2,25.012,121.317,"[15.2, 10.44444444, 14.2, 15.5, 21.0, 35.33333333, 35.7]",-0.31110066,3.6956687
74DA38EBF6A4,21,5,2020,7,2,25.012,121.317,"[10.44444444, 14.2, 15.5, 21.0, 35.33333333, 35.7, 18.7]",0.44190085,5.28392
74DA38EBF6A4,21,6,2020,7,2,25.012,121.317,"[14.2, 15.5, 21.0, 35.33333333, 35.7, 18.7, 25.7]",4.967851,0.967227
74DA38EBF6A4,21,7,2020,7,2,25.012,121.317,"[15.5, 21.0, 35.33333333, 35.7, 18.7, 25.7, 11.8]",7.2733483,1.2437508
74DA38EBF6A4,21,8,2020,7,2,25.012,121.317,"[21.0, 35.33333333, 35.7, 18.7, 25.7, 11.8, 9.3]",10.445834,3.4095247
74DA38EBF6A4,21,9,2020,7,2,25.012,121.317,"[35.33333333, 35.7, 18.7, 25.7, 11.8, 9.3, 6.625]",11.647899,2.821723
74DA38EBF6A4,21,10,2020,7,2,25.012,121.317,"[35.7, 18.7, 25.7, 11.8, 9.3, 6.625, 4.2]",13.055906,2.4769027
74DA38EBF6A4,23,7,2020,7,4,25.012,121.317,"[13.3, 13.4, 18.0, 20.7, 26.9, 29.66666667, 39.1]",0.20334603,3.1267023
74DA38EBF6A4,23,8,2020,7,4,25.012,121.317,"[13.4, 18.0, 20.7, 26.9, 29.66666667, 39.1, 32.22222222]",1.1706301,3.695372
74DA38EBF6A4,23,9,2020,7,4,25.012,121.317,"[18.0, 20.7, 26.9, 29.66666667, 39.1, 32.22222222, 29.55555556]",3.474883,2.8780189
74DA38EBF6A4,23,10,2020,7,4,25.012,121.317,"[20.7, 26.9, 29.66666667, 39.1, 32.22222222, 29.55555556, 20.2]",5.2120996,2.728459
74DA38EBF6A4,23,11,2020,7,4,25.012,121.317,"[26.9, 29.66666667, 39.1, 32.22222222, 29.55555556, 20.2, 14.3]",7.412722,2.3905861
74DA38EBF6A4,23,12,2020,7,4,25.012,121.317,"[29.66666667, 39.1, 32.22222222, 29.55555556, 20.2, 14.3, 16.3]",9.099302,2.6049657
74DA38EBF6A4,23,13,2020,7,4,25.012,121.317,"[39.1, 32.22222222, 29.55555556, 20.2, 14.3, 16.3, 17.7]",10.554787,2.8826573
74DA38EBF6C0,18,23,2020,7,6,25.083,121.576,"[12.4, 9.5, 9.0, 10.2, 10.88888889, 19.4, 70.9]",-1.9453716,2.264232
74DA38EBF6C0,19,0,2020,7,7,25.083,121.576,"[9.5, 9.0, 10.2, 10.88888889, 19.4, 70.9, 21.66666667]",-1.470466,4.6327415
74DA38EBF6C0,19,1,2020,7,7,25.083,121.576,"[9.0, 10.2, 10.88888889, 19.4, 70.9, 21.66666667, 12.8]",-0.038281307,6.562015
74DA38EBF6C0,19,2,2020,7,7,25.083,121.576,"[10.2, 10.88888889, 19.4, 70.9, 21.66666667, 12.8, 13.2]",5.2970886,-0.6445618
74DA38EBF6C0,19,3,2020,7,7,25.083,121.576,"[10.88888889, 19.4, 70.9, 21.66666667, 12.8, 13.2, 13.9]",7.6566105,-0.400253
74DA38EBF6C0,19,4,2020,7,7,25.083,121.576,"[19.4, 70.9, 21.66666667, 12.8, 13.2, 13.9, 31.3]",11.715197,4.62768
74DA38EBF6C0,19,5,2020,7,7,25.083,121.576,"[70.9, 21.66666667, 12.8, 13.2, 13.9, 31.3, 37.0]",12.625994,1.7281294
74DA38EBF6C0,19,6,2020,7,7,25.083,121.576,"[21.66666667, 12.8, 13.2, 13.9, 31.3, 37.0, 21.1]",0.3852694,4.498039
74DA38EBF6C0,19,7,2020,7,7,25.083,121.576,"[12.8, 13.2, 13.9, 31.3, 37.0, 21.1, 20.9]",4.5020103,1.07542
74DA38EBF6C0,19,8,2020,7,7,25.083,121.576,"[13.2, 13.9, 31.3, 37.0, 21.1, 20.9, 20.1]",6.2800617,0.80414087
74DA38EBF6C0,19,9,2020,7,7,25.083,121.576,"[13.9, 31.3, 37.0, 21.1, 20.9, 20.1, 39.88888889]",7.728554,1.7105709
74DA38EBF6C0,19,10,2020,7,7,25.083,121.576,"[31.3, 37.0, 21.1, 20.9, 20.1, 39.88888889, 39.7]",2.826148,4.889924
74DA38EBF6C0,19,11,2020,7,7,25.083,121.576,"[37.0, 21.1, 20.9, 20.1, 39.88888889, 39.7, 37.3]",2.6807437,4.43453
74DA38EBF6C0,19,12,2020,7,7,25.083,121.576,"[21.1, 20.9, 20.1, 39.88888889, 39.7, 37.3, 21.77777778]",4.518049,2.667977
74DA38EBF6C0,19,13,2020,7,7,25.083,121.576,"[20.9, 20.1, 39.88888889, 39.7, 37.3, 21.77777778, 55.6]",4.0462413,4.4315314
74DA38EBF6C0,19,14,2020,7,7,25.083,121.576,"[20.1, 39.88888889, 39.7, 37.3, 21.77777778, 55.6, 13.8]",4.6354814,3.1187427
74DA38EBF6C0,19,15,2020,7,7,25.083,121.576,"[39.88888889, 39.7, 37.3, 21.77777778, 55.6, 13.8, 26.7]",6.679309,4.8037353
74DA38EBF6C0,19,16,2020,7,7,25.083,121.576,"[39.7, 37.3, 21.77777778, 55.6, 13.8, 26.7, 30.11111111]",7.519466,2.5804
74DA38EBF6C0,19,17,2020,7,7,25.083,121.576,"[37.3, 21.77777778, 55.6, 13.8, 26.7, 30.11111111, 27.1]",7.805958,2.1315205
74DA38EBF6C0,19,18,2020,7,7,25.083,121.576,"[21.77777778, 55.6, 13.8, 26.7, 30.11111111, 27.1, 42.0]",9.601743,4.0866284
74DA38EBF6C0,19,19,2020,7,7,25.083,121.576,"[55.6, 13.8, 26.7, 30.11111111, 27.1, 42.0, 71.77777778]",3.6760921,5.403055
74DA38EBF6C0,19,20,2020,7,7,25.083,121.576,"[13.8, 26.7, 30.11111111, 27.1, 42.0, 71.77777778, 31.2]",1.6420027,5.2569222
74DA38EBF6C0,19,21,2020,7,7,25.083,121.576,"[26.7, 30.11111111, 27.1, 42.0, 71.77777778, 31.2, 32.7]",4.6197543,4.303478
74DA38EBF6C0,19,22,2020,7,7,25.083,121.576,"[30.11111111, 27.1, 42.0, 71.77777778, 31.2, 32.7, 27.9]",5.8648753,3.2677836
74DA38EBF6C0,19,23,2020,7,7,25.083,121.576,"[27.1, 42.0, 71.77777778, 31.2, 32.7, 27.9, 26.44444444]",6.9305606,3.662721
74DA38EBF6C0,20,0,2020,7,1,25.083,121.576,"[42.0, 71.77777778, 31.2, 32.7, 27.9, 26.44444444, 27.0]",8.442955,4.7583704
74DA38EBF6C0,20,1,2020,7,1,25.083,121.576,"[71.77777778, 31.2, 32.7, 27.9, 26.44444444, 27.0, 22.9]",9.152405,4.563139
74DA38EBF6C0,23,7,2020,7,4,25.083,121.576,"[13.5, 23.6, 21.0, 21.9, 27.9, 33.1, 37.11111111]",1.3148304,3.3886702
74DA38EBF6C0,23,8,2020,7,4,25.083,121.576,"[23.6, 21.0, 21.9, 27.9, 33.1, 37.11111111, 34.0]",2.4935355,3.790197
74DA38EBF6C0,23,9,2020,7,4,25.083,121.576,"[21.0, 21.9, 27.9, 33.1, 37.11111111, 34.0, 29.0]",3.6352758,3.0283494
74DA38EBF6C0,23,10,2020,7,4,25.083,121.576,"[21.9, 27.9, 33.1, 37.11111111, 34.0, 29.0, 28.25]",5.1254272,3.283766
74DA38EBF6C0,23,11,2020,7,4,25.083,121.576,"[27.9, 33.1, 37.11111111, 34.0, 29.0, 28.25, 22.5]",6.680264,3.6705513
74DA38EBF6C0,23,12,2020,7,4,25.083,121.576,"[33.1, 37.11111111, 34.0, 29.0, 28.25, 22.5, 34.3]",6.807378,4.670039
74DA38EBF6C0,23,13,2020,7,4,25.083,121.576,"[37.11111111, 34.0, 29.0, 28.25, 22.5, 34.3, 28.0]",7.248177,4.67167
74DA38EBF6C0,23,21,2020,7,4,25.083,121.576,"[14.66666667, 15.3, 16.3, 13.0, 15.4, 31.0, 37.2]",-0.42217857,2.8083858
74DA38EBF6C0,23,22,2020,7,4,25.083,121.576,"[15.3, 16.3, 13.0, 15.4, 31.0, 37.2, 25.4]",0.43858033,4.462353
74DA38EBF6C0,23,23,2020,7,4,25.083,121.576,"[16.3, 13.0, 15.4, 31.0, 37.2, 25.4, 13.7]",4.3735194,1.2543274
74DA38EBF6C0,24,0,2020,7,5,25.083,121.576,"[13.0, 15.4, 31.0, 37.2, 25.4, 13.7, 12.55555556]",6.2668805,0.8728538
74DA38EBF6C0,24,1,2020,7,5,25.083,121.576,"[15.4, 31.0, 37.2, 25.4, 13.7, 12.55555556, 14.4]",8.238444,1.0484309
74DA38EBF6C0,24,2,2020,7,5,25.083,121.576,"[31.0, 37.2, 25.4, 13.7, 12.55555556, 14.4, 14.0]",11.228911,3.3737152
74DA38EBF6C0,24,3,2020,7,5,25.083,121.576,"[37.2, 25.4, 13.7, 12.55555556, 14.4, 14.0, 10.4]",12.750627,2.529631
74DA38EBF6E6,23,11,2020,7,4,22.573,120.596,"[24.0, 20.88888889, 21.0, 22.2, 28.44444444, 34.9, 36.1]",1.8824962,3.959049
74DA38EBF6E6,23,12,2020,7,4,22.573,120.596,"[20.88888889, 21.0, 22.2, 28.44444444, 34.9, 36.1, 23.4]",3.5990212,2.5891428
74DA38EBF6E6,23,13,2020,7,4,22.573,120.596,"[21.0, 22.2, 28.44444444, 34.9, 36.1, 23.4, 14.77777778]",5.7241106,1.978368
74DA38EBF6E6,23,14,2020,7,4,22.573,120.596,"[22.2, 28.44444444, 34.9, 36.1, 23.4, 14.77777778, 17.8]",7.6514597,1.9892416
74DA38EBF6E6,23,15,2020,7,4,22.573,120.596,"[28.44444444, 34.9, 36.1, 23.4, 14.77777778, 17.8, 13.42857143]",9.422295,2.3461556
74DA38EBF6E6,23,16,2020,7,4,22.573,120.596,"[34.9, 36.1, 23.4, 14.77777778, 17.8, 13.42857143, 16.66666667]",11.225675,2.7492373
74DA38EBF6E6,23,17,2020,7,4,22.573,120.596,"[36.1, 23.4, 14.77777778, 17.8, 13.42857143, 16.66666667, 15.6]",12.139666,1.8424741
74DA38EBF6F2,23,6,2020,7,4,25.145,121.494,"[14.8, 16.1, 16.75, 20.0, 18.1, 33.42857143, 49.0]",-0.8172349,2.8371308
74DA38EBF6F2,23,7,2020,7,4,25.145,121.494,"[16.1, 16.75, 20.0, 18.1, 33.42857143, 49.0, 44.14285714]",0.51125264,3.842323
74DA38EBF6F2,23,8,2020,7,4,25.145,121.494,"[16.75, 20.0, 18.1, 33.42857143, 49.0, 44.14285714, 33.77777778]",2.803779,3.8659375
74DA38EBF6F2,23,9,2020,7,4,25.145,121.494,"[20.0, 18.1, 33.42857143, 49.0, 44.14285714, 33.77777778, 30.1]",4.827192,4.013665
74DA38EBF6F2,23,10,2020,7,4,25.145,121.494,"[18.1, 33.42857143, 49.0, 44.14285714, 33.77777778, 30.1, 20.125]",6.013192,3.5499754
74DA38EBF6F2,23,11,2020,7,4,25.145,121.494,"[33.42857143, 49.0, 44.14285714, 33.77777778, 30.1, 20.125, 27.1]",7.8322315,4.188338
74DA38EBF6F2,23,12,2020,7,4,25.145,121.494,"[49.0, 44.14285714, 33.77777778, 30.1, 20.125, 27.1, 22.0]",8.962814,4.3449917
74DA38EBF6F2,23,13,2020,7,4,25.145,121.494,"[44.14285714, 33.77777778, 30.1, 20.125, 27.1, 22.0, 7.4]",9.490331,3.1927025
74DA38EBF6F2,23,17,2020,7,4,25.145,121.494,"[27.1, 22.0, 7.4, 26.0, 30.33333333, 24.5, 37.22222222]",1.21318,3.4369233
74DA38EBF6F2,23,18,2020,7,4,25.145,121.494,"[22.0, 7.4, 26.0, 30.33333333, 24.5, 37.22222222, 30.0]",1.846809,3.1214824
74DA38EBF6F2,23,19,2020,7,4,25.145,121.494,"[7.4, 26.0, 30.33333333, 24.5, 37.22222222, 30.0, 19.6]",4.1856403,2.5079904
74DA38EBF6F2,23,20,2020,7,4,25.145,121.494,"[26.0, 30.33333333, 24.5, 37.22222222, 30.0, 19.6, 18.55555556]",6.66193,2.2320137
74DA38EBF6F2,23,21,2020,7,4,25.145,121.494,"[30.33333333, 24.5, 37.22222222, 30.0, 19.6, 18.55555556, 12.9]",8.46086,2.0328798
74DA38EBF6F2,23,22,2020,7,4,25.145,121.494,"[24.5, 37.22222222, 30.0, 19.6, 18.55555556, 12.9, 14.4]",10.631851,3.429405
74DA38EBF6F2,23,23,2020,7,4,25.145,121.494,"[37.22222222, 30.0, 19.6, 18.55555556, 12.9, 14.4, 15.4]",11.452065,2.441592
74DA38EBF70A,21,19,2020,7,2,25.057,121.382,"[2.8, 5.0, 7.7, 8.9, 12.7, 14.66666667, 37.5]",-2.7783155,2.691869
74DA38EBF70A,21,20,2020,7,2,25.057,121.382,"[5.0, 7.7, 8.9, 12.7, 14.66666667, 37.5, 22.1]",-0.9264391,4.7539325
74DA38EBF70A,21,21,2020,7,2,25.057,121.382,"[7.7, 8.9, 12.7, 14.66666667, 37.5, 22.1, 14.6]",0.34884432,5.9334993
74DA38EBF70A,21,22,2020,7,2,25.057,121.382,"[8.9, 12.7, 14.66666667, 37.5, 22.1, 14.6, 13.44444444]",5.484022,0.14662348
74DA38EBF70A,21,23,2020,7,2,25.057,121.382,"[12.7, 14.66666667, 37.5, 22.1, 14.6, 13.44444444, 13.9]",7.8450313,0.32155925
74DA38EBF70A,22,0,2020,7,3,25.057,121.382,"[14.66666667, 37.5, 22.1, 14.6, 13.44444444, 13.9, 15.8]",11.230867,4.11146
74DA38EBF70A,22,1,2020,7,3,25.057,121.382,"[37.5, 22.1, 14.6, 13.44444444, 13.9, 15.8, 15.11111111]",12.328145,1.8417443
74DA38EBF70A,23,5,2020,7,4,25.057,121.382,"[22.8, 15.66666667, 18.2, 17.7, 22.9, 26.4, 35.22222222]",0.5506007,2.8391576
74DA38EBF70A,23,6,2020,7,4,25.057,121.382,"[15.66666667, 18.2, 17.7, 22.9, 26.4, 35.22222222, 35.22222222]",1.0102173,3.4605718
74DA38EBF70A,23,7,2020,7,4,25.057,121.382,"[18.2, 17.7, 22.9, 26.4, 35.22222222, 35.22222222, 39.1]",1.9870626,3.4488127
74DA38EBF70A,23,8,2020,7,4,25.057,121.382,"[17.7, 22.9, 26.4, 35.22222222, 35.22222222, 39.1, 37.88888889]",3.0068922,3.4040463
74DA38EBF70A,23,9,2020,7,4,25.057,121.382,"[22.9, 26.4, 35.22222222, 35.22222222, 39.1, 37.88888889, 33.22222222]",4.4158373,3.9556408
74DA38EBF70A,23,10,2020,7,4,25.057,121.382,"[26.4, 35.22222222, 35.22222222, 39.1, 37.88888889, 33.22222222, 25.125]",5.7990384,3.8495615
74DA38EBF70A,23,11,2020,7,4,25.057,121.382,"[35.22222222, 35.22222222, 39.1, 37.88888889, 33.22222222, 25.125, 19.2]",7.367477,3.6890755
74DA38EBF70A,23,12,2020,7,4,25.057,121.382,"[35.22222222, 39.1, 37.88888889, 33.22222222, 25.125, 19.2, 16.0]",8.635836,2.9802532
74DA38EBF70A,23,13,2020,7,4,25.057,121.382,"[39.1, 37.88888889, 33.22222222, 25.125, 19.2, 16.0, 16.3]",9.925801,2.950834
74DA38EBF70A,23,14,2020,7,4,25.057,121.382,"[37.88888889, 33.22222222, 25.125, 19.2, 16.0, 16.3, 16.6]",11.142594,2.5632882
74DA38EBF70C,22,15,2020,7,3,24.881,121.268,"[9.2, 7.7, 6.5, 6.777777778, 16.1, 34.3, 37.1]",-1.4888698,3.508512
74DA38EBF70C,22,16,2020,7,3,24.881,121.268,"[7.7, 6.5, 6.777777778, 16.1, 34.3, 37.1, 21.9]",-0.035774104,5.322579
74DA38EBF70C,22,17,2020,7,3,24.881,121.268,"[6.5, 6.777777778, 16.1, 34.3, 37.1, 21.9, 17.33333333]",4.6703625,0.8545849
74DA38EBF70C,22,18,2020,7,3,24.881,121.268,"[6.777777778, 16.1, 34.3, 37.1, 21.9, 17.33333333, 17.8]",6.3501935,0.74974614
74DA38EBF70C,22,19,2020,7,3,24.881,121.268,"[16.1, 34.3, 37.1, 21.9, 17.33333333, 17.8, 25.0]",7.9705257,1.5415329
74DA38EBF70C,22,20,2020,7,3,24.881,121.268,"[34.3, 37.1, 21.9, 17.33333333, 17.8, 25.0, 16.7]",10.121774,3.5829492
74DA38EBF70C,22,21,2020,7,3,24.881,121.268,"[37.1, 21.9, 17.33333333, 17.8, 25.0, 16.7, 18.3]",11.438055,1.6981288
74DA38EBF70C,23,8,2020,7,4,24.881,121.268,"[13.3, 13.0, 20.22222222, 24.4, 23.6, 32.1, 35.77777778]",0.31867105,3.065432
74DA38EBF70C,23,9,2020,7,4,24.881,121.268,"[13.0, 20.22222222, 24.4, 23.6, 32.1, 35.77777778, 29.44444444]",1.6404448,3.3522766
74DA38EBF70C,23,10,2020,7,4,24.881,121.268,"[20.22222222, 24.4, 23.6, 32.1, 35.77777778, 29.44444444, 19.66666667]",4.5596514,2.12784
74DA38EBF70C,23,11,2020,7,4,24.881,121.268,"[24.4, 23.6, 32.1, 35.77777778, 29.44444444, 19.66666667, 16.4]",6.860586,2.040604
74DA38EBF70C,23,12,2020,7,4,24.881,121.268,"[23.6, 32.1, 35.77777778, 29.44444444, 19.66666667, 16.4, 17.71428571]",8.379396,2.3226
74DA38EBF70C,23,13,2020,7,4,24.881,121.268,"[32.1, 35.77777778, 29.44444444, 19.66666667, 16.4, 17.71428571, 17.3]",10.3845,2.9644952
74DA38EBF70C,23,14,2020,7,4,24.881,121.268,"[35.77777778, 29.44444444, 19.66666667, 16.4, 17.71428571, 17.3, 10.3]",11.398289,2.4910889
74DA38EBF70E,23,7,2020,7,4,24.99,121.282,"[19.1, 22.4, 21.0, 21.88888889, 28.7, 28.55555556, 36.1]",1.4440047,3.384133
74DA38EBF70E,23,8,2020,7,4,24.99,121.282,"[22.4, 21.0, 21.88888889, 28.7, 28.55555556, 36.1, 35.22222222]",2.2171216,3.6710045
74DA38EBF70E,23,9,2020,7,4,24.99,121.282,"[21.0, 21.88888889, 28.7, 28.55555556, 36.1, 35.22222222, 29.11111111]",3.5854638,2.996083
74DA38EBF70E,23,10,2020,7,4,24.99,121.282,"[21.88888889, 28.7, 28.55555556, 36.1, 35.22222222, 29.11111111, 20.11111111]",5.195561,2.6940026
74DA38EBF70E,23,11,2020,7,4,24.99,121.282,"[28.7, 28.55555556, 36.1, 35.22222222, 29.11111111, 20.11111111, 15.66666667]",7.3022366,2.4162552
74DA38EBF70E,23,12,2020,7,4,24.99,121.282,"[28.55555556, 36.1, 35.22222222, 29.11111111, 20.11111111, 15.66666667, 15.7]",8.899364,2.5756495
74DA38EBF70E,23,13,2020,7,4,24.99,121.282,"[36.1, 35.22222222, 29.11111111, 20.11111111, 15.66666667, 15.7, 13.8]",10.464246,2.8416586
74DA38EBF70E,23,14,2020,7,4,24.99,121.282,"[35.22222222, 29.11111111, 20.11111111, 15.66666667, 15.7, 13.8, 18.0]",11.462868,2.4161339
74DA38EBF72C,23,8,2020,7,4,25.003,121.35,"[18.6, 19.7, 22.8, 27.33333333, 27.3, 33.8, 37.1]",1.8239949,3.4073174
74DA38EBF72C,23,9,2020,7,4,25.003,121.35,"[19.7, 22.8, 27.33333333, 27.3, 33.8, 37.1, 33.0]",3.336959,3.2058003
74DA38EBF72C,23,10,2020,7,4,25.003,121.35,"[22.8, 27.33333333, 27.3, 33.8, 37.1, 33.0, 24.0]",4.9773703,2.868267
74DA38EBF72C,23,11,2020,7,4,25.003,121.35,"[27.33333333, 27.3, 33.8, 37.1, 33.0, 24.0, 18.1]",6.7699823,2.7233775
74DA38EBF72C,23,12,2020,7,4,25.003,121.35,"[27.3, 33.8, 37.1, 33.0, 24.0, 18.1, 15.2]",8.37132,2.5779164
74DA38EBF72C,23,13,2020,7,4,25.003,121.35,"[33.8, 37.1, 33.0, 24.0, 18.1, 15.2, 17.44444444]",10.045143,2.8169525
74DA38EBF72C,23,14,2020,7,4,25.003,121.35,"[37.1, 33.0, 24.0, 18.1, 15.2, 17.44444444, 15.3]",11.232585,2.5508153
74DA38EBF72C,23,18,2020,7,4,25.003,121.35,"[15.2, 17.44444444, 15.3, 15.5, 11.77777778, 13.1, 37.1]",-1.1458943,2.151916
74DA38EBF72C,23,19,2020,7,4,25.003,121.35,"[17.44444444, 15.3, 15.5, 11.77777778, 13.1, 37.1, 37.0]",-0.459904,3.455408
74DA38EBF72C,23,20,2020,7,4,25.003,121.35,"[15.3, 15.5, 11.77777778, 13.1, 37.1, 37.0, 30.0]",0.56142515,4.512196
74DA38EBF72C,23,21,2020,7,4,25.003,121.35,"[15.5, 11.77777778, 13.1, 37.1, 37.0, 30.0, 25.3]",4.340887,1.2478143
74DA38EBF72C,23,22,2020,7,4,25.003,121.35,"[11.77777778, 13.1, 37.1, 37.0, 30.0, 25.3, 19.9]",6.071895,1.1879559
74DA38EBF72C,23,23,2020,7,4,25.003,121.35,"[13.1, 37.1, 37.0, 30.0, 25.3, 19.9, 20.0]",7.9040446,2.0840597
74DA38EBF72C,24,0,2020,7,5,25.003,121.35,"[37.1, 37.0, 30.0, 25.3, 19.9, 20.0, 21.0]",9.50408,3.3774407
74DA38EBF72C,24,1,2020,7,5,25.003,121.35,"[37.0, 30.0, 25.3, 19.9, 20.0, 21.0, 15.7]",10.034755,3.0776455
74DA38EBF72C,24,18,2020,7,5,25.003,121.35,"[9.888888889, 10.7, 13.6, 13.1, 16.0, 24.4, 36.88888889]",-1.0599556,2.6188126
74DA38EBF72C,24,19,2020,7,5,25.003,121.35,"[10.7, 13.6, 13.1, 16.0, 24.4, 36.88888889, 37.9]",-0.23693517,3.4727457
74DA38EBF72C,24,20,2020,7,5,25.003,121.35,"[13.6, 13.1, 16.0, 24.4, 36.88888889, 37.9, 35.1]",0.936187,4.0067773
74DA38EBF734,23,7,2020,7,4,24.965,121.294,"[16.8, 16.3, 21.3, 27.4, 32.33333333, 31.6, 38.1]",1.8536843,3.3221538
74DA38EBF734,23,8,2020,7,4,24.965,121.294,"[16.3, 21.3, 27.4, 32.33333333, 31.6, 38.1, 40.55555556]",2.7834013,3.4029014
74DA38EBF734,23,9,2020,7,4,24.965,121.294,"[21.3, 27.4, 32.33333333, 31.6, 38.1, 40.55555556, 34.0]",4.086579,4.051897
74DA38EBF734,23,10,2020,7,4,24.965,121.294,"[27.4, 32.33333333, 31.6, 38.1, 40.55555556, 34.0, 26.875]",5.3486185,3.6764326
74DA38EBF734,23,11,2020,7,4,24.965,121.294,"[32.33333333, 31.6, 38.1, 40.55555556, 34.0, 26.875, 21.8]",6.646133,3.8424866
74DA38EBF734,23,12,2020,7,4,24.965,121.294,"[31.6, 38.1, 40.55555556, 34.0, 26.875, 21.8, 21.9]",7.780491,3.6211793
74DA38EBF734,23,13,2020,7,4,24.965,121.294,"[38.1, 40.55555556, 34.0, 26.875, 21.8, 21.9, 18.9]",9.094559,3.533451
74DA38EBF734,23,14,2020,7,4,24.965,121.294,"[40.55555556, 34.0, 26.875, 21.8, 21.9, 18.9, 18.88888889]",9.860993,3.2263186
74DA38EBF738,18,18,2020,7,6,24.058,120.432,"[3.6, 2.111111111, 2.666666667, 5.5, 6.7, 9.8, 49.375]",-2.5907094,2.2922597
74DA38EBF738,18,19,2020,7,6,24.058,120.432,"[2.111111111, 2.666666667, 5.5, 6.7, 9.8, 49.375, 15.5]",-1.3636215,4.901938
74DA38EBF738,18,20,2020,7,6,24.058,120.432,"[2.666666667, 5.5, 6.7, 9.8, 49.375, 15.5, 10.9]",0.14950015,6.4657903
74DA38EBF738,18,21,2020,7,6,24.058,120.432,"[5.5, 6.7, 9.8, 49.375, 15.5, 10.9, 8.2]",5.4261985,-0.31292212
74DA38EBF738,18,22,2020,7,6,24.058,120.432,"[6.7, 9.8, 49.375, 15.5, 10.9, 8.2, 7.5]",7.8889213,-0.21596363
74DA38EBF738,18,23,2020,7,6,24.058,120.432,"[9.8, 49.375, 15.5, 10.9, 8.2, 7.5, 9.0]",12.060071,4.751543
74DA38EBF738,19,0,2020,7,7,24.058,120.432,"[49.375, 15.5, 10.9, 8.2, 7.5, 9.0, 9.5]",13.39679,1.7856321
74DA38EBF74C,23,8,2020,7,4,24.936,121.375,"[16.1, 16.22222222, 15.7, 25.2, 24.2, 28.33333333, 36.1]",0.55245477,3.0079916
74DA38EBF74C,23,9,2020,7,4,24.936,121.375,"[16.22222222, 15.7, 25.2, 24.2, 28.33333333, 36.1, 35.4]",1.4293021,3.3385854
74DA38EBF74C,23,10,2020,7,4,24.936,121.375,"[15.7, 25.2, 24.2, 28.33333333, 36.1, 35.4, 27.125]",3.4710157,2.801559
74DA38EBF74C,23,11,2020,7,4,24.936,121.375,"[25.2, 24.2, 28.33333333, 36.1, 35.4, 27.125, 21.4]",5.3113256,2.5333285
74DA38EBF74C,23,12,2020,7,4,24.936,121.375,"[24.2, 28.33333333, 36.1, 35.4, 27.125, 21.4, 19.0]",7.1807365,2.3757963
74DA38EBF74C,23,13,2020,7,4,24.936,121.375,"[28.33333333, 36.1, 35.4, 27.125, 21.4, 19.0, 14.2]",8.821229,2.6823685
74DA38EBF74C,23,14,2020,7,4,24.936,121.375,"[36.1, 35.4, 27.125, 21.4, 19.0, 14.2, 9.1]",10.305401,2.3428404
74DA38EBF74C,23,15,2020,7,4,24.936,121.375,"[35.4, 27.125, 21.4, 19.0, 14.2, 9.1, 7.333333333]",11.799101,2.699059
74DA38EBF77A,20,15,2020,7,1,24.79,121.009,"[5.3, 5.222222222, 4.9, 4.7, 3.6, 2.3, 37.44444444]",-2.8665998,2.4661288
74DA38EBF77A,20,16,2020,7,1,24.79,121.009,"[5.222222222, 4.9, 4.7, 3.6, 2.3, 37.44444444, 26.8]",-1.5453212,4.2094116
74DA38EBF77A,20,17,2020,7,1,24.79,121.009,"[4.9, 4.7, 3.6, 2.3, 37.44444444, 26.8, 12.2]",-0.14882216,5.897496
